NDC2,GENERIC_NAME,BRAND_NAME,CHEMOCAT2,CHEMO_TYPE,STUDY_DRUG,TREATMENT_TYPE,CHEMOTHERAPY,DATE_ADDED
05528990842,MEDROXYPROGESTERONE 5 MG TABLET,MEDROXYPROGESTERONE 5 MG TABLET,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
05886474430,MEDROXYPROGESTERONE 5 MG TABLET,MEDROXYPROGESTERONE 5 MG TABLET,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
05976237411,MEDROXYPROGESTERONE 5 MG TABLET,MEDROXYPROGESTERONE 5 MG TABLET,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
05976237414,MEDROXYPROGESTERONE 5 MG TABLET,MEDROXYPROGESTERONE 5 MG TABLET,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54868334801,MEDROXYPROGESTERONE ACET,DEPO-PROVERA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009024802,MEDROXYPROGESTERONE ACET,DEPO-PROVERA 100MG/ML VIAL,MEDROXYPROGESTERONE,R,0,H,Y,5/10/2013
00009074630,MEDROXYPROGESTERONE ACET,DEPO-PROVERA CONTRACEPTIVE 150MG/ML SUSP,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009074635,MEDROXYPROGESTERONE ACET,DEPO-PROVERA CONTRACEPTIVE INJ 150MG/ML,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009737601,MEDROXYPROGESTERONE ACET,DEPO-PROVERA CONTRACEPTIVE INJ 150MG/ML,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009737602,MEDROXYPROGESTERONE ACET,DEPO-PROVERA CONTRACEPTIVE INJ 150MG/ML,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009737603,MEDROXYPROGESTERONE ACET,DEPO-PROVERA CONTRACEPTIVE INJ 150MG/ML,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009737604,MEDROXYPROGESTERONE ACET,DEPO-PROVERA CONTRACEPTIVE INJ 150MG/ML,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009062601,MEDROXYPROGESTERONE ACET,DEPO-PROVERA INJ 400/ML,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009470901,MEDROXYPROGESTERONE ACET,DEPO-SUBQ PROVERA 104 INJ 104 UD,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
59762374202,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE 10MG TB,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
59762374101,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE 5MG TB,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00703680104,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00703681121,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
38779142203,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
38779142204,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
38779142205,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
38779142208,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
49452472501,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
51927149000,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
59762453702,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
59762453801,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00703680101,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE INJ 150MG/ML,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
59762453701,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE INJ 150MG/ML,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00182119602,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 10MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00555077902,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 10MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00555077904,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 10MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00665400106,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 10MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00677080303,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 10MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
59762374208,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 10MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00555087202,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 2.5MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00555087204,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 2.5MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
59762374001,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 2.5MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
59762374004,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 2.5MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
59762374005,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 2.5MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00555087302,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 5MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00555087304,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 5MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00904522860,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 5MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
59762374104,MEDROXYPROGESTERONE ACET,MEDROXYPROGESTERONE ACETATE TAB 5MG,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009005011,MEDROXYPROGESTERONE ACET,PROVERA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009006406,MEDROXYPROGESTERONE ACET,PROVERA,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009005002,MEDROXYPROGESTERONE ACET,PROVERA 10MG TABLET,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009006404,MEDROXYPROGESTERONE ACET,PROVERA 2.5MG TABLET,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009028603,MEDROXYPROGESTERONE ACET,PROVERA 5MG TABLET,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009005009,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009028632,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009062602,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00009074634,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00047087419,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00182119619,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00364052104,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00364052150,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00536399502,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00536399506,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00536590501,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00603436819,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00603436824,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00665400107,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00665400142,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00677080301,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00677080302,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00677161701,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00781168025,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00781168050,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00832008700,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00832008725,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00832008726,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00839661004,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00839661006,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00839661009,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00904269040,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00904269051,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00904269060,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00904269070,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00904522760,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
51285054002,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
51285054004,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
51285054102,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
51285054104,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
51285054202,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
51285054204,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
52446028019,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
52446028024,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
52555046302,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
54569395700,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
54569395800,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
54807055001,MEDROXYPROGESTERONE ACET,,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00086004910,MEDROXYPROGESTERONE ACETA,AMEN 10MG TABLET,MEDROXYPROGESTERONE,R,0,H,Y,6/16/2014
59911589701,MEDROXYPROGESTERONE ACETA,CYCRIN 5MG TABLET,MEDROXYPROGESTERONE,R,0,H,Y,6/16/2014
59911589601,MEDROXYPROGESTERONE ACETA,CYCRIN TAB 10MG,MEDROXYPROGESTERONE,R,0,H,Y,6/16/2014
59911589603,MEDROXYPROGESTERONE ACETA,CYCRIN TAB 10MG,MEDROXYPROGESTERONE,R,0,H,Y,6/16/2014
59911589801,MEDROXYPROGESTERONE ACETA,CYCRIN TAB 2.5MG,MEDROXYPROGESTERONE,R,0,H,Y,6/16/2014
59911589803,MEDROXYPROGESTERONE ACETA,CYCRIN TAB 2.5MG,MEDROXYPROGESTERONE,R,0,H,Y,6/16/2014
59911589703,MEDROXYPROGESTERONE ACETA,CYCRIN TAB 5MG,MEDROXYPROGESTERONE,R,0,H,Y,6/16/2014
00009348404,MEDROXYPROGESTERONE ACETA,LUNELLE INJ,MEDROXYPROGESTERONE,R,0,H,Y,6/16/2014
00009348406,MEDROXYPROGESTERONE ACETA,LUNELLE INJ,MEDROXYPROGESTERONE,R,0,H,Y,6/16/2014
59762374003,MEDROXYPROGESTERONE ACETA,MEDROXYPROGESTERONE 2.5MG TABLET #30,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
62224433120,MEDROXYPROGESTERONE ACETATE,~CYCRIN 10MG TABLETS,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
62224211730,MEDROXYPROGESTERONE ACETATE,~CYCRIN 5MG TABLETS,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00179111710,MEDROXYPROGESTERONE ACETATE,~MEDROXYPROGESTERONE 10MG TABLETS,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00179111740,MEDROXYPROGESTERONE ACETATE,~MEDROXYPROGESTERONE 10MG TABLETS,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
59762374205,MEDROXYPROGESTERONE ACETATE,~MEDROXYPROGESTERONE 10MG TABLETS,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00086004905,MEDROXYPROGESTERONE ACETATE,AMEN 10MG TABLET,MEDROXYPROGESTERONE,R,0,H,Y,4/25/2011
00086004990,MEDROXYPROGESTERONE ACETATE,AMEN 10MG TABLET,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00063100742,MEDROXYPROGESTERONE ACETATE,CURRETAB,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00032100742,MEDROXYPROGESTERONE ACETATE,CURRETAB 10MG,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00659250730,MEDROXYPROGESTERONE ACETATE,CYCRIN,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54569262800,MEDROXYPROGESTERONE ACETATE,CYCRIN,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54569262801,MEDROXYPROGESTERONE ACETATE,CYCRIN,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54569262802,MEDROXYPROGESTERONE ACETATE,CYCRIN,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54569262803,MEDROXYPROGESTERONE ACETATE,CYCRIN,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54569262804,MEDROXYPROGESTERONE ACETATE,CYCRIN,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00046089610,MEDROXYPROGESTERONE ACETATE,CYCRIN 10MG TABLET,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54569190500,MEDROXYPROGESTERONE ACETATE,DEPO-PROVERA 100MG/ML VIAL,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00009062603,MEDROXYPROGESTERONE ACETATE,DEPO-PROVERA UJECT 400MG/ML,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
49727038802,MEDROXYPROGESTERONE ACETATE,MED-PRO,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
49727038825,MEDROXYPROGESTERONE ACETATE,MED-PRO,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00306506678,MEDROXYPROGESTERONE ACETATE,MEDROXY,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00306506680,MEDROXYPROGESTERONE ACETATE,MEDROXY,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00306506683,MEDROXYPROGESTERONE ACETATE,MEDROXY,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00005306418,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00005306427,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00047087424,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00093064901,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00102301501,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00102301504,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00157088725,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00157088750,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00228228505,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00302395025,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00302395048,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00304079932,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00304079950,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00339585112,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00349230900,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00349230901,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00349230905,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00349230950,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00405461804,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00405461850,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00536590701,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00537638850,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00580045302,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00603436621,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00603436721,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00615050437,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00677161801,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00677161901,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00719154515,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00814466008,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00814466022,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00832008713,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00832008750,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00904522740,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
00904522840,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
11845034102,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
17236022301,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
17236022325,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
33261060930,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
33261060960,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
33261074010,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
33261074020,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
33261074028,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
33261074030,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
40893050510,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
40893050512,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
40893050520,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
40893050524,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
40893050530,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
40893050536,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
40893050540,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
40893050560,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
40893050590,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
47202233004,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
47202233005,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
51432026701,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
51432026704,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
51728038450,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52246051105,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52246051110,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52246051120,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52246051130,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52493050510,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52493050512,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52493050520,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52493050524,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52493050530,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52493050536,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52493050540,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52493050560,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52493050590,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
52555046300,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
53258016604,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
53489036301,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
53489036302,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
53489036303,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
53506082410,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
53506082460,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54124096105,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54124096110,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54124096112,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54124096130,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54124096140,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
54124096160,MEDROXYPROGESTERONE ACETATE,MEDROXYPR,MEDROXYPROGESTERONE,R,0,H,Y,3/31/2016
